N,P,K,temperature,humidity,ph,rainfall,label
17.751307553263402,22.51906974740217,206.55891142819252,22.83700498053618,92.71344022190382,7.781125648212901,115.92134199203434,pomegranate
22.027132419932578,22.400913249984868,14.741702241242896,12.694153694731794,93.05404102163025,7.036843957427427,103.9563337374054,orange
15.702074127232057,75.70891042117762,29.931135923167503,24.689918663769134,67.21022193944168,7.511393018848505,26.89903663640132,lentil
,17.733987622374382,48.1447583104823,,85.9982788181496,6.400926382656486,54.757327616933125,watermelon
23.39393864483731,54.471898472056424,17.928624345445055,33.96285100776149,80.26209356548809,6.721997387045736,54.60314297659641,mungbean
20.628341164839014,10.362028893708892,30.180247528937972,28.451622191157014,94.26915620202477,6.98954753660947,161.55089255749803,coconut
23.629089106028815,43.75062893144417,22.188198969629234,33.42649240670535,87.58001765133346,6.636852007537774,51.261806503108815,mungbean
17.11091221489267,9.291076318349539,31.35954539096904,30.34581467467256,97.58143757914877,5.901684495724339,163.21931020496558,coconut
17.342256762110615,52.441568230320506,76.43669739467217,30.201310802330948,54.3350585183788,6.471326536775967,59.887951888174,mothbeans
20.933401254113974,64.78155870084515,93.9383245684796,29.06002492519943,52.919346061807374,4.4466102377085175,33.89184320714717,mothbeans
48.19663315311115,23.34235184829042,49.83321265177629,34.40358115233015,94.57080130623582,6.998511565117645,143.76549494598578,papaya
19.25191870680695,13.132227948407884,30.134300953053636,27.583962641210228,95.60863392151612,7.1993159117710945,169.9125822087338,coconut
105.09235362809773,51.68195937825471,52.9969320310964,20.591110247979223,84.1580740217061,5.541614173861893,249.39908192445188,rice
87.38248293574709,56.789555084178055,69.09796783711616,20.192370708227468,56.978490102096444,6.630256844500387,104.0518025958935,maize
106.37222035946746,12.032792226889068,50.41721665420077,,86.38109761184873,6.440608224189528,50.33000625174033,watermelon
29.697492267415925,129.494834834144,202.44301020504287,13.385323431744293,83.25272528427958,5.503658920607901,71.18473698300743,grapes
101.20542528801246,32.291941232800724,28.735948033888235,26.97133852839487,66.64865217048076,6.976484131651737,190.4274679009579,coffee
24.91106724429598,17.610061088025965,208.2959018724717,23.09492172719739,90.80232331363986,7.771819014215719,100.24491331581645,pomegranate
17.17428429362413,24.057570318298428,196.70443351553058,,92.64224947251317,7.0317689842675355,110.35214190037775,pomegranate
42.40221260202769,66.42609068369691,94.79646138409747,18.444346100214442,16.325420809514135,7.654509191181473,103.20960866971772,chickpea
90.99631613525312,59.93180957692563,60.72975847504502,26.68874358133562,74.27159824444307,6.783463182553605,69.38046463825168,maize
15.141087592845087,22.799292605482,40.59342238249902,35.38882761964288,56.62517531835377,6.757739386646974,98.8803603658073,mango
18.8262927298457,22.738955250878554,209.47069767793096,22.285796473158683,93.57655087017473,7.835537002481372,111.90785558886549,pomegranate
25.37430297361326,53.83986732773028,22.21362168272221,27.208788348495403,85.06374069486563,7.088787766365039,68.77186940550158,mungbean
121.70594417207325,45.184237162521214,49.05087033306211,27.310202018700053,82.21344979273238,6.868625485521301,82.73986939081186,cotton
29.52569086167362,50.175862775469625,25.770087856316692,27.633423587356262,88.54489736365524,6.220786824475842,50.87314806629174,mungbean
61.76700411776645,58.02529928372227,56.47873337875272,26.53780948841377,66.53721916995185,6.709286448167088,68.51705968292595,maize
39.856159145408895,61.830765244032456,17.44284826864054,21.11500340948593,20.132999239326832,5.766868732444217,130.65547094970697,kidneybeans
23.284991253610492,68.19004673728777,23.29007346896121,29.32335422767558,86.53429839204374,6.8181020395965675,196.6055129907681,pigeonpeas
70.6563960378717,48.57059234619309,43.79379404984486,30.498626069233154,72.15897908554518,6.679947310914521,175.0477387440652,jute
,27.66631266903985,28.16109064489585,26.01005480151205,66.318641811165,6.402660783608672,154.5347724835512,coffee
117.74353080182951,48.126274071168226,46.55587631346092,27.352559056976474,84.62102515115335,6.754569966395162,70.09370515499677,cotton
78.6411423248064,53.42871094046156,45.72985751427993,25.73849701182585,82.5553667807928,7.847874489543718,198.24494895839828,jute
119.2218417752509,46.433817507007795,43.86694503079212,29.097339096230233,81.31085779031979,6.125298885189146,88.77394251554345,cotton
,57.43622768906274,80.55022238868031,32.50915267162104,61.71026074861989,5.5053307121173205,46.819585221875045,mothbeans
109.43275119682264,15.44603343905239,51.11069911947206,26.07644893039843,86.1821126784453,6.657489300296345,50.40000801842693,watermelon
110.37634586528318,80.87182619319425,59.06578886062171,27.114572903879886,75.29324957464459,5.660728943177693,100.64958625096111,banana
15.393022262816897,64.85348085910054,20.500313418861417,28.513496832892642,80.49335018887143,6.7662537640718465,164.61691135548494,pigeonpeas
66.70798078711124,50.150140656,56.722599370587474,25.17759752112677,71.78347732468649,5.707493605174074,98.71679505915256,maize
25.495085474623973,124.20013215624454,201.87342162569533,11.823447071651678,82.10014869591576,5.692941698681935,65.38865635535888,grapes
24.81397332832111,16.196304552410428,38.59728388308891,30.343258622441276,49.053443437628616,5.554833388382347,100.97505755450541,mango
92.2382649660261,51.58439137883792,43.535455658784635,25.996299988646626,87.5851952983521,6.219462955950937,,rice
25.164937283812336,139.93634793492828,211.71053806933907,22.69914115665214,92.6378493731732,6.125797665698065,115.3040480671498,apple
105.65060258369867,89.71130743918465,61.502351951103506,31.78620438403433,84.32277630344925,6.083640674834809,118.09560079218012,banana
102.77103385409087,29.43155552557895,30.895221061971036,23.459256900833243,65.25058287738469,6.51191137731908,195.0189192669424,coffee
20.383447993330133,45.62168360016061,89.45867997383843,33.449829395784974,50.41482101327774,4.483526116560325,58.06820359409224,mothbeans
25.855820134442432,132.990540176294,201.7056604105785,24.542388082271835,93.9061900536546,6.988286452086879,119.6955701299268,apple
,44.3559667044063,16.595709739664514,34.73255990097651,88.64138676820532,6.503645134538133,65.25512149143148,mungbean
122.78620436355209,46.049598635191366,43.983144949338524,28.844603359986053,82.041058956919,6.5895235958519045,88.44761171409802,cotton
17.910763934036925,15.31831385674042,36.17021254830177,27.014449828522025,93.28026820318254,6.1084990401510115,153.096950097377,coconut
103.44700737383435,81.18819874723253,57.47484028210745,26.087755120482974,78.49097218651406,6.211376203752483,104.68673109172344,banana
118.51538672972939,54.51176485489668,43.95245103144323,27.24292677436548,83.22843187166538,7.752443631988984,71.07350402338437,cotton
21.094571275427942,140.18544150373367,208.91234271290296,21.261475888958483,93.37859812828307,6.934162126107973,113.14142724614068,apple
21.30333387078631,21.26773075675214,211.78341751165271,22.43936778738914,94.20288216719139,7.437822184475999,108.98914321027988,pomegranate
97.72946031839311,30.412913882352925,28.57999489197357,26.994775002677734,62.912103448465835,6.566462891314161,192.04023738272602,coffee
47.56401046019362,82.03444365505038,79.83399195962262,21.711963671617905,24.266704880812817,,107.7170636234342,chickpea
15.772224224186678,21.92900405115938,16.347854319240383,10.635365962917467,90.37074303983022,7.7730457883840876,102.64418673981737,orange
50.04276544657847,78.9648454797838,32.6912813426184,28.243399932036393,74.33917191788949,6.93342601635446,103.02353536196372,blackgram
,53.848539027844744,40.62076798736805,25.89470588996799,84.31721055497867,6.7400767682833616,76.03819262884375,cotton
44.50355332211091,80.8600995791926,91.95673734447308,23.968945281725205,23.729120163870842,7.779798014144662,92.5739177051962,chickpea
100.75433441545796,46.31858103661586,55.44024864221976,24.63162884217433,83.7365772887371,5.594466668061515,274.6789611349026,rice
62.666138578002624,52.38833143528499,41.142164300384856,28.315680335108908,73.8688127862994,7.602139938868177,198.5731401488252,jute
48.658777838109465,21.32221423524698,51.209297941826904,36.82752147669098,92.11176081311123,7.148281992311136,147.85327670563268,papaya
19.04849015934513,71.95558681260076,21.628516106176058,27.444758424858396,87.6561866428916,5.747843680586447,172.30158596149457,pigeonpeas
97.17599287458032,31.00791338458207,30.583478663388853,27.298080631291572,,6.7500918648881765,187.59999322207472,coffee
100.29233152158453,10.862329163676955,51.3847841709911,25.079496843011224,92.3016350205536,6.988192120997186,47.23029650059354,watermelon
56.289477520618675,69.7051277683129,80.52414726913132,23.78711331683521,17.64597605346158,6.859914099800095,97.30062372969465,chickpea
103.77734655025807,42.92346488385397,56.49328380912682,22.17234271746852,81.43871932971143,6.420970472487451,216.55317227352782,rice
17.514411088373862,18.677341214397067,16.924160121752088,10.956348928798672,91.59799279001267,6.446029079053548,110.91483637412267,orange
40.22596402048328,74.21522532583582,38.061271686394775,30.093898836159923,64.02913124494688,5.7058780940948,97.87481851594802,blackgram
98.45023875396552,92.38735021014533,61.5916570979999,28.668670591010564,79.90529568516878,5.54748207777823,101.1055462183016,banana
99.2889902295536,13.755634102501414,48.86535524054283,34.02942904428599,87.36798881929992,6.120834625985797,40.52732967290716,watermelon
16.413447966691503,63.81454314645436,24.58096369346071,31.28476630204918,78.42109825991425,,171.66869582297042,pigeonpeas
115.61743547008828,45.59056775840548,41.571123329362,28.935085859709496,86.28233296198175,7.56629295055677,78.44119519615718,cotton
61.41628427066629,46.069933463782604,46.361525305964264,35.45957461448717,86.63343908519765,6.793486473209192,162.26145998745324,jute
96.10061474226082,27.162071974014975,28.41191882374333,24.59260758196203,65.50863701438288,6.066986251168526,183.93369618782913,coffee
31.580322195803557,50.350104887870984,25.214499001877385,30.07708843533124,89.40610998167558,6.628028181581686,45.47748909119133,mungbean
99.32181076674387,89.766378739048,59.97607165491805,32.18588663815774,80.84871048965316,5.819413725903558,129.99582544623664,banana
20.809979038667354,49.91307949152378,24.818549494184726,30.363197772226286,82.37835384881791,7.028496948267915,74.10409533714721,mungbean
83.81905166596256,50.40094328861305,38.86618354541261,27.947538320716234,76.48119199845296,6.6421254436918975,195.10690997875327,jute
28.20866691422914,,209.97623603768457,10.117721741515254,83.21026750211391,5.5570298068080906,66.96890143890035,grapes
17.599596867249087,23.398951778542994,36.412013700394816,33.02194920732182,50.663249448643306,5.15043272139237,108.93109776036509,mango
109.17084938382453,15.474281970000025,51.150773790664786,31.188673559358524,94.29495221799846,6.1076763529256,26.34003976961187,muskmelon
29.856619078887718,147.49636249958357,205.20939330842816,21.277150381388424,92.89796820348758,7.05279715875257,112.22308513997369,apple
,46.569692788030615,49.2984233617902,24.43695239540252,86.7597473817961,6.967447889677175,85.21860445114022,cotton
101.28386912111753,15.201954336335174,49.921480062576464,32.16643031745845,92.30290267982916,6.7290707214130405,43.02279369908117,watermelon
102.73107096750964,30.268970158836055,31.754137731734353,27.090278463937388,61.58187572740197,6.4649192505462585,197.86665343476943,coffee
22.97484642703328,66.34608141337993,28.459255012996522,24.104123398316254,70.48059609842633,7.113111031441891,21.151120718879092,lentil
21.491026546276128,15.766798532184378,12.809056475686004,10.386075864681231,91.24142070340115,6.5866816551909375,114.35167607773893,orange
86.53813028916346,52.23689604761354,,19.587207420072684,63.469907893593074,6.328277392838995,85.03830745401392,maize
52.16247975719304,23.33366205235719,51.82778736835504,35.384135517557645,90.69974243243722,7.135455259232365,157.74118567274957,papaya
23.92377103956567,23.181495084153354,204.12502289455733,19.67663983631684,91.71460303213266,6.684740878809334,114.43579482611446,pomegranate
52.5141784973885,21.28213259704171,53.614368662792245,35.078947210937,,6.911620550331868,146.54768401761493,papaya
17.191741396532258,19.640068641341017,38.532879326177394,28.19433086792306,54.22576830281983,6.168360059509868,97.41475759370142,mango
29.309672734006263,84.37300946754452,29.511199705475438,15.36799400400118,68.82448167949418,7.519345407975992,35.05771607315662,lentil
51.00620878489123,21.088696178493315,49.67833205469643,35.79161222937523,90.51677023064508,6.804922200572812,140.34695638345346,papaya
118.270447611548,51.92625046380965,48.929708990996524,28.383517045872846,81.42608142515951,7.412678005901546,66.2095444382992,cotton
21.67552943747298,68.78612718401138,17.350626844284122,15.958795377010855,71.4017124810825,7.224164509803792,33.003257837559325,lentil
121.80437446688636,53.2892413078561,44.985321322835276,25.315690937371233,81.01394010863014,6.653197454428836,63.5409882036723,cotton
21.260209001017866,18.18863149496095,197.66698410360988,21.606726703295255,93.79492613611117,7.689797561310735,103.11025202024545,pomegranate
14.61016536245731,15.531683854134263,31.950284049177434,34.78419153307635,93.91560563739563,6.063339950071544,168.7454309741167,coconut
72.81964646712065,69.52256781383416,57.99352270327274,24.168849486849126,55.46455164693517,6.100092169202133,103.75538066612557,maize
96.81527086021109,59.18418545689152,55.03926243149831,23.785996458614658,82.84540875111826,,223.50971168806595,rice
83.358457059276,55.8336735087927,47.7727013152449,31.605018449039562,87.6003969866371,6.129655444599981,182.1625007781729,jute
16.844459608868412,64.46697367491811,91.24381103702385,36.607333618648696,54.65815664742142,6.011604648012792,39.203222507316156,mothbeans
17.509069794637483,24.327148731652056,33.7943094764287,29.869639366123344,,6.138224038160967,102.27891726276901,mango
27.226943202595297,128.27829108785508,,14.632415132982544,80.68646918438199,5.8570470393909195,67.69988737349158,grapes
122.54403214968922,48.88515038990423,43.44568289692235,25.73547408791494,83.59070557465813,6.667037661488318,80.69761832994355,cotton
,14.201308639383658,36.934461241593695,30.62535079458018,,6.962045956522585,189.95426424621002,coconut
77.31889971471068,50.71685502836326,69.19549044658442,18.92702415717143,55.82158186609694,5.869099917257408,63.27652169591912,maize
103.7210524221905,19.428396785279077,50.17054542073124,32.50445790143903,91.56184902349794,6.073912629861904,22.24486478027513,muskmelon
110.4206599330675,19.365766803785064,51.22647877123212,34.517344750032,91.42276499431503,6.326881441699525,29.472710730443698,muskmelon
19.98836593823359,16.641636736126816,15.898395605500255,13.229512095116355,94.21071605630446,6.0991362415494095,108.55746322467249,orange
,51.11674480825134,93.14830373187347,28.954834119592174,59.240020536641026,5.683621139067806,57.45979583069885,mothbeans
31.639974509119767,44.020322973551195,26.40443682131155,30.18930435242141,86.53395199507408,6.559339033963389,58.17292683907128,mungbean
115.52805982573267,49.228336305747156,42.22778749931956,24.39699463330739,84.5496188862721,6.022819990571508,89.0723693464349,cotton
21.88538258788957,15.033622862313788,13.107857639942505,11.507498153959096,93.96190390909383,6.077781491997287,100.97131377636157,orange
23.977307363037248,17.78058469051151,28.36368583925185,34.756550036839215,54.321398939747745,5.8637291141854835,106.30685459458425,mango
90.82139763640703,47.28384035544108,46.288799604085256,21.103281540374997,81.47783372542192,6.436127463375744,243.79040371987531,rice
68.10089631696744,60.841580699014386,64.02782202486864,26.57630221637009,67.20120965774348,5.882660396541071,91.27390784569681,maize
25.187180526583404,,29.33790801283388,34.80757467908352,84.78149258032825,,,pigeonpeas
24.78454830478504,24.890675134107326,30.94690325680388,33.15264087843853,48.69217497454873,5.943604106111573,92.51841402972875,mango
44.03734503219082,81.011672413477,87.35577817011166,23.18482097515635,24.488431070057842,6.695801551513185,83.62316234141757,chickpea
99.31957488098627,29.649595528836556,28.612278408176852,24.522771523071423,66.14686132940047,6.786198974403264,171.7749399471524,coffee
17.263975172507127,15.25482936429019,8.015710508182542,11.382048047798538,91.80831399597123,7.897208234773088,100.89561425040472,orange
17.612563516107883,22.920658750912974,30.756194119901142,29.422284109731603,55.57429737077763,6.352981314323028,102.25746977959041,mango
23.307982194647174,,206.1898150973845,12.741026595936093,82.38712542629231,6.400391721953308,66.3565415803575,grapes
98.3566310215336,51.374823919057874,42.79593996255315,20.801710514751814,86.68402961790471,5.971096206143132,256.5236106481189,rice
99.69856359101068,75.20490720766959,52.75246758798967,27.048930141716973,83.57853490450225,5.562301770283712,108.11558790130603,banana
66.3717245913875,40.91473326930249,46.382882573266954,33.96289183445325,73.25079467572672,7.290361799087681,189.50934802128646,jute
97.11242443021752,78.95608907346339,51.95850988379432,28.971246435678395,86.2312679661684,5.6867259020194325,129.7795538349861,banana
24.012073336906038,73.81294146210307,16.44286500021712,26.88560078634558,71.53277322901764,6.208268410434142,199.32955379245456,pigeonpeas
15.521045356878261,19.53618054200638,14.924737894439192,12.800703143212509,90.90484924860912,7.715944282011573,107.5432485193949,orange
55.48834409138665,77.6182401554531,92.64350140657896,21.830805166588444,20.22125092903151,7.425499387522599,97.89571007168438,chickpea
96.5906140496161,14.052406768166303,51.464766433560435,32.03405932477213,85.82455517510967,6.159907199726176,45.88462736061257,watermelon
23.90578060509796,65.51633988422941,15.530843135444679,22.271484961719406,67.10165162492312,7.312834247321467,34.99844323001517,lentil
67.77524753079007,55.52798741733067,46.752443993025075,35.09364330466556,88.65969941933744,7.811163659510591,185.55729583706284,jute
25.340052908818393,76.23693894131938,20.116530591345867,20.705380146850743,73.91575776338331,7.30476026788773,32.049639959070085,lentil
25.884011275696732,130.17876449427428,212.67338812833333,23.911046586130215,95.15162958616402,5.643650409143982,124.17120340437084,apple
98.44100402692274,29.844981162652086,31.392134020118927,27.551992874657277,59.46841499259747,6.181532379591484,167.34148000274672,coffee
30.83697640223334,53.18934550010956,,32.447032942423846,81.18130850279074,6.6753334513833105,62.663123489687166,mungbean
22.14574115047454,59.73403989053207,22.91454540906723,18.404245830798036,21.725847717235556,5.685765522915056,109.89903732084535,kidneybeans
69.96602705326944,51.69715025947504,47.01722147208244,28.19254988745377,87.30099962250962,7.915110192779698,193.89974822507656,jute
51.82433872541263,15.044465879777887,43.08608630762381,34.03185480225978,93.51116144580826,7.0093141776700945,154.94894994182326,papaya
44.33832245611577,66.90375076673948,75.01136258517889,20.59167396600289,22.692425812982215,7.466932885599672,81.28596351211401,chickpea
22.55232070175586,23.492844081210425,11.212447581651967,11.095276739502605,91.33895859772525,6.1011908360447125,105.62150049680763,orange
102.28950119553994,16.240779665293417,51.314462708468,27.416811329847892,88.42875879260413,6.70492364968702,51.66910898137795,watermelon
102.9277029498148,19.601006296631155,48.882740386916424,29.056338095333935,92.62381168040851,6.907246871981224,23.112792187447443,muskmelon
86.71396635391946,52.58725606916549,55.503050512034264,19.247890466100777,60.670415331984586,6.512104821023916,105.51634550926262,maize
115.10556262806128,53.39473900446644,47.03179656181312,26.926726409078505,80.36128475884317,6.29863330081538,78.85198688575254,cotton
25.78034507256787,60.94727546598576,15.928282155383647,25.25501563960198,81.99237799025738,5.143129000123904,196.66941784224653,pigeonpeas
119.27269922799852,53.40071286728183,47.379967589750784,28.52238530370846,86.07199648804729,6.743879576086951,75.18077188480196,cotton
15.267692101794143,15.943290397431483,35.79933056178244,29.768670624627898,94.3776451796071,7.9515367847745795,186.1083555455263,coconut
29.183921913841306,52.71838530378507,26.85619902518359,27.414890606217938,88.64450381928785,6.480200905309998,68.27492410545716,mungbean
23.06306152274442,77.7669362352358,17.094041786793735,20.528619735351967,66.97767121658265,7.689460115762136,36.703229915676594,lentil
95.25581530362466,31.335629073138577,31.716098024814556,26.210059726552796,66.61420077459573,6.8252957553419344,193.06461414919812,coffee
19.24017098156968,50.553958609264185,82.33486197859919,31.90960613928306,57.07729121876688,4.159670128205185,54.128755976300624,mothbeans
75.50381684800159,58.599868620263166,47.981491683734625,33.60926751983551,84.58628447454939,7.055364661424063,186.62509351996647,jute
118.85835748285594,51.48645092777207,41.52317062781634,27.489779932850116,80.52662064954893,7.226575214982661,62.659836242508284,cotton
19.419771380854073,19.720376225311384,202.4818142651747,21.518308477802996,94.57421174351316,6.990483671450433,111.58519774332848,pomegranate
,75.73573424045017,15.859544318107892,33.502836851553845,87.2153538990921,5.684538148576046,182.9502032985161,pigeonpeas
19.80000970887645,15.858720166817948,41.36005213016489,26.47585822917471,97.44632050944098,7.295296433569707,185.0949953965444,coconut
53.26189622518555,22.648468123958203,45.76642075351312,35.56770304643728,94.28679954135464,6.651760634047419,147.76273370229927,papaya
66.12312880323046,55.582388829737006,45.00689731933609,26.994875944603415,86.65660344839057,6.923577608037123,181.75424607604174,jute
17.128130502014017,19.47947437981389,30.837847052877372,27.219766789410194,56.82812761314347,5.1478662892755125,101.86216617795671,mango
99.67230865990513,60.628276231944874,63.199914376023024,20.722322530241353,73.95071199331984,6.049503232834804,96.92553563433142,maize
75.1869944926441,43.53746506863745,44.43535380704444,33.71669597188584,81.37511638646738,7.674865601983319,174.6347445634795,jute
121.47723795743663,50.08862613826901,40.53973231685495,29.555798776598206,82.1169628312039,6.898906388571774,73.68097536729496,cotton
111.49470394251344,18.096883078082264,51.416503031123106,28.260998895887138,90.28048028750209,6.773347352606152,42.054782725166206,watermelon
15.424384584571719,71.17348592950113,19.238016019300666,30.967263504319288,78.69208351361931,6.846625124620509,164.3904507480684,pigeonpeas
103.2868417430304,27.8804023258889,31.0775702599435,23.917327203925943,63.28015280412163,6.320524372963923,181.86672179885198,coffee
15.360627094397255,19.573383331533265,208.2106393277042,23.326266522251913,92.96893113466588,7.736726406858993,104.45382037918573,pomegranate
99.56912317338285,28.939695510152685,30.906160006248626,24.844592088691826,59.70087106728651,6.320863061527979,193.84195964640242,coffee
29.34036714826399,46.46256412290942,19.301613161404422,26.360274452209065,85.49318082275839,6.646596690117508,60.36559260899833,mungbean
51.05893862363244,17.560250986070862,44.034826777084504,34.358289936089406,93.73070889954528,7.4401332342939615,147.0075326769556,papaya
98.65506676877068,19.43784751596329,50.02719498746242,30.280366475123657,94.81371910214806,6.366406137170493,54.145310268436745,watermelon
,78.38319797866623,19.498873587418434,26.14834674431949,81.1243690544835,5.691073983580035,190.09534167453742,pigeonpeas
100.97606722915958,17.10873175292858,49.13042524400871,30.426888375412616,90.26595763787553,6.247390878911804,45.21821799819727,watermelon
90.22158169893709,55.14844724690743,66.53579763847489,26.347543736625447,66.94789058147681,6.503421488487369,62.62879951615277,maize
20.91737424457692,20.91147186936915,33.10767402212876,32.64630931975295,50.87395979748425,4.502730185780855,107.32192345756971,mango
26.943089332962156,135.88077809287657,207.55807161494351,15.549555986599318,84.01253764628004,6.100309941512295,74.50811843257684,grapes
20.609618182492987,49.30336271673686,29.34281122580452,27.790098034141263,89.59170539067048,7.087681176590001,53.49405229162534,mungbean
78.33048166146057,52.580601143640834,53.046534203151516,23.69054531727189,62.858547831404664,6.882778675232492,75.9578247304035,maize
43.458118687161104,73.53269995108901,28.880000889858874,31.50798961517882,71.70137512185708,5.809728822857672,100.42651680181498,blackgram
27.21399993875357,137.568087795121,213.82168250917454,24.15863381505424,92.11058810035078,7.13709776406745,,apple
118.68504574390427,48.68842592642985,47.50572760672484,26.5718604224483,80.00977426409874,7.70081709610687,70.20459627707278,cotton
15.43420060234354,21.48569633364378,206.2695760311212,22.08579759512815,92.83628907913618,7.1568553736384946,107.00283084588165,pomegranate
77.1610448542965,58.621527152758766,50.717977720147175,22.81140676160348,74.87085993573695,6.938061288957901,62.01996144210816,maize
15.350860937437371,,16.47715554095343,12.057893365856906,92.69962622046894,6.673721025454757,104.76926397732466,orange
22.91724603031875,81.22761903045529,24.90851689811266,16.984208467615417,72.2803424137837,7.438917212664061,25.250784312979942,lentil
21.12910701922671,12.431730352223859,36.507706360808605,26.125295782925285,93.53986108342451,5.202063624991988,168.36730404191468,coconut
59.40403145139687,83.11804437635557,,21.301941034185838,15.781561398853883,7.6995783956100725,104.55313023236046,chickpea
40.32460912684943,74.05015863048769,91.85309243436393,19.94340757631573,19.797985027551533,7.95609149157596,98.99507345902816,chickpea
37.84372026030054,83.00371790209692,42.68996296209002,34.51832448697469,68.55701934656648,7.0681218152814145,98.12900109257286,blackgram
29.97342721676781,69.84925834000866,15.919560986601635,30.958579507309853,72.38048299964338,5.48953008711222,166.43899556528686,pigeonpeas
68.48589630093205,59.39601776349656,64.6698980912566,25.905291604297215,62.581053900746106,6.275529230274143,97.08582052598675,maize
27.922535970174167,138.83805195794707,196.81869642153958,9.223585102647025,84.87048612473102,5.796783461178612,65.78939675703205,grapes
42.5387051358184,80.9157713033394,85.91351388162096,21.260973570479166,23.989215763205138,7.943607637293423,108.19353292172724,chickpea
110.62896616237059,12.493368514539949,51.283365507257855,29.771335497200386,91.79736761436239,6.401075609426391,22.995104473076427,muskmelon
28.33796527972001,83.82687954094322,18.292101438421362,16.001054287672105,72.8533755148775,7.989722807277218,37.27200139708309,lentil
54.238356211771574,76.27046473939075,84.91210156402286,18.331259740247884,18.48275883461456,7.730200463821297,81.23571348144128,chickpea
111.00320638797905,11.69197265880281,50.98228158400376,33.570269413874314,90.87508487697185,6.718087249437609,27.137561134564272,muskmelon
46.764391663197856,18.274165595617028,52.01114116731962,36.48090706970819,92.59856693467212,6.980311500310673,155.01469493106518,papaya
20.797835061619985,18.514724189488852,15.843558461737393,10.687324556367344,91.08335857147321,6.0773881417406175,112.17879346675984,orange
47.2880650212864,81.50937666531239,34.01079611023319,26.647061404908644,65.76164145871282,6.519977859023729,98.46724875910667,blackgram
49.3823447718897,23.549295134739165,46.64754039690791,33.33132837185721,94.96099770586324,7.344983591060212,153.20086970812,papaya
102.72973446868706,29.113901968322836,31.195623640644882,27.807421222100245,65.41761850240535,6.711733126662779,171.611689329101,coffee
20.33610519067905,17.270877812927715,34.28776572951701,36.846939348612196,52.39818436230273,4.522059814511215,94.85055060501261,mango
24.784533737558675,18.20147544647497,14.710680991808754,12.711364162711217,92.57014722799771,6.456894890969114,,orange
114.7210258867446,15.983840749526497,50.43035779985418,37.58962169651636,94.16014627159714,6.81424293096835,23.395023699016257,muskmelon
25.102493121152676,65.22287526859887,29.229697018742883,20.287845230738608,21.50295394385283,6.980416871805842,143.74254244025815,kidneybeans
25.374747246397256,126.70322498657377,210.69921728241323,13.11629305926157,80.04252365255306,6.490077011657828,66.70162008066582,grapes
49.83221862467681,21.746994379334758,45.506688838842436,36.375138945101575,92.6657199030305,6.967764779934466,157.17422846527438,papaya
17.40408720274637,,22.513030942901533,20.392305576556772,73.27392662235508,6.673087351774846,33.34189519111326,lentil
20.771896254394044,149.08934058695186,201.30417380711046,22.417166998751686,92.89137112256606,5.669340143531098,125.80093580283702,apple
,45.767734068283396,23.004299009098016,30.24922095704315,88.50431184486366,7.196127257638607,48.21632537580422,mungbean
111.44257221107816,42.56227265351092,49.00771875791134,22.59558616962807,89.26764988848602,6.143865120080664,282.276161327083,rice
22.181086129648627,53.90076775619836,20.907521342775333,34.99714851062893,82.25023629684652,6.48052420541449,58.26318883667182,mungbean
18.67291614129165,15.883408198896372,15.496457643859227,10.085209304796734,91.11481667243123,6.106501336946277,117.96296743239631,orange
25.606707689186777,127.20968590060083,195.88814007255633,8.887465059585791,80.69655163820765,6.047254435615909,71.07332955744344,grapes
66.76070302844403,51.67404557050028,45.656579450946694,34.59509283695027,88.3308426218782,6.169951298964726,189.0423667781678,jute
26.980552283860916,146.66748788943738,210.72242819646507,24.908189488191514,,6.14245086311773,119.95855226137067,apple
17.160107231367135,16.288790015707598,39.820118077650136,25.340739213400177,93.34767733754747,7.009601262773734,174.99993474711,coconut
23.86734652166168,15.585402862713844,39.72751316810613,33.77864364305101,51.239935153021165,5.1408783563096385,92.09611799763115,mango
99.57512255656286,32.97779212232722,29.43031975855643,,66.45976443119892,6.41557027955933,193.72498256143072,coffee
20.090584341970157,23.154539365256507,17.42063445313817,12.88696100934175,90.527944704435,7.302039718507013,102.40866424482184,orange
115.5876799916772,54.983863288389465,48.382636394388754,24.550427818089844,85.25627865899654,,76.73427173650741,cotton
20.0185221346281,49.475355036631456,15.584381841241848,27.729398117749,89.94803424591971,7.1183962113903,51.452274244690024,mungbean
39.952971882430205,58.32604067829962,23.779648568782854,34.6694713863493,88.68017294432522,6.518898518840487,67.48788737955928,mungbean
24.088472331174554,123.55343523975893,200.60211061942852,9.02251628737707,81.0624780261101,6.672893883681574,70.4983646217767,grapes
26.294348949307267,62.10329773987743,21.78675352252137,20.496970080403745,18.760180863838386,6.847563075909061,112.66538003528218,kidneybeans
33.32434330610759,57.3137407070904,17.12146932038794,28.661056622164494,80.48667454840835,6.229631885976391,74.68975490015231,mungbean
105.45582662664629,15.362785838816682,48.05974777691293,,93.1188478382996,6.658706208774948,23.32139465051313,muskmelon
109.85042186854977,14.71635337041537,50.721131595357974,32.85294096347975,93.29660318479297,6.674143476208148,27.09441560529244,muskmelon
39.87393508465453,69.71315911138068,25.184778428370254,28.70449591197948,66.36501109236806,5.562311621653341,89.84932712854655,blackgram
22.98119025568015,121.56351866089399,195.63300361429748,15.350897962584952,83.5843437219984,6.437665096702706,70.32492809411833,grapes
